Web Search interest: ebola
Finland; United States
Past 30 days

Interest over time
Day,Finland,United States
2014-10-04,6,48
2014-10-05,8,42
2014-10-06,20,41
2014-10-07,18,34
2014-10-08,13,53
2014-10-09,24,56
2014-10-10,17,41
2014-10-11,11,28
2014-10-12,18,46
2014-10-13,22,52
2014-10-14,16,55
2014-10-15,27,90
2014-10-16,24,100
2014-10-17,23,82
2014-10-18,17,51
2014-10-19,20,36
2014-10-20,17,33
2014-10-21,8,34
2014-10-22,9,26
2014-10-23,5,22
2014-10-24,11,51
2014-10-25,9,23
2014-10-26,6,20
2014-10-27,5,24
2014-10-28,4,20
2014-10-29,4,17
2014-10-30,37,14
2014-10-31,26,13
2014-11-01,10,10
2014-11-02, , 
2014-11-03, , 


Top subregions for Finland
Subregion,Finland
Central Finland,100
Uusimaa,100
Pirkanmaa,99
Northern Ostrobothnia,91
Finland Proper,76
South Karelia,0
Southern Ostrobothnia,0
Southern Savonia,0
Kainuu,0
Tavastia Proper,0
Central Ostrobothnia,0
Kymenlaakso,0
Lapland,0
Ostrobothnia,0
North Karelia,0
Northern Savonia,0
Päijänne Tavastia,0
Satakunta,0

Top subregions for United States
Subregion,United States
Texas,100
Oklahoma,93
New York,87
Louisiana,86
Delaware,86
District of Columbia,86
South Dakota,86
Connecticut,84
West Virginia,82
Maine,82
Mississippi,81
Vermont,81
Ohio,80
Alabama,80
Arkansas,79
New Jersey,77
Wyoming,76
North Dakota,76
Rhode Island,74
Maryland,74
Montana,73
Illinois,71
Alaska,71
Georgia,70
New Hampshire,69
Massachusetts,69
Kansas,68
Kentucky,68
Missouri,68
Tennessee,68
Florida,68
Pennsylvania,67
Michigan,67
North Carolina,67
Nevada,67
South Carolina,66
Nebraska,66
New Mexico,65
Hawaii,64
Colorado,63
Indiana,63
California,63
Iowa,63
Wisconsin,62
Arizona,61
Idaho,61
Minnesota,60
Washington,60
Utah,50
Virginia,47
Oregon,31


Top cities for Finland
City,Finland
Helsinki,100
Tampere,88
Oulu,83
Vantaa,80
Espoo,76
Jyväskylä sub-region,73
Turku,65

Top cities for United States
City,United States
Dallas,100
Richardson,90
Goldsby,90
Grapevine,87
New York,83
Fresno,78
New Orleans,77
Westland,76
Washington,76
Austin,75
Alexandria,73
Columbus,72
Houston,70
Chicago,67
San Antonio,66



Top searches for Finland
ebola suomessa,100
ebola virus,85
iltalehti ebola,55
ebola oireet,40

Top searches for United States
virus ebola,100
ebola symptoms,80
us ebola,45
news ebola,45
news,45
ebola outbreak,40
what is ebola,40
ebola in us,35
ebola texas,25
ebola dallas,25
symptoms of ebola,25
ebola nurse,20
ebola patient,20
ebola cases,20
ebola cdc,20
ebola 2014,20
cdc,20
ebola africa,15
ebola spread,15
ebola usa,15
ebola new york,15
airborne ebola,15
who ebola,10
ebola zombie,10
ebola cure,10
ebola update,10
ebola in texas,10
ebola map,10
nyc ebola,10
cnn,10
cnn ebola,10
ebola disease,10
us ebola cases,10
ebola in africa,10
ebola death,10
duncan ebola,10
ebola patients,5
ebola virus symptoms,5
ebola in usa,5
ebola vaccine,5
ebola ohio,5
where is ebola,5
ebola ny,5
ebola in dallas,5
ebola united states,5
ebola victim,5
obama ebola,5
ebola costume,5
is ebola airborne,5
el ebola,5



Rising searches for Finland
ebola oireet,Breakout
ebola suomessa,Breakout
iltalehti ebola,Breakout
ebola virus,+80%

Rising searches for United States
ebola nurse,+3,600%
ebola costume,+1,000%
nyc ebola,+900%
ebola ohio,+500%
ebola new york,+300%
ebola ny,+200%
duncan ebola,+150%
ebola cases,+130%
us ebola cases,+130%
is ebola airborne,+70%



