Web Search interest: ebola
Australia; United States
Past 30 days

Interest over time
Day,Australia,United States
2014-10-04,14,48
2014-10-05,20,42
2014-10-06,21,41
2014-10-07,19,34
2014-10-08,20,53
2014-10-09,55,56
2014-10-10,28,41
2014-10-11,18,28
2014-10-12,16,46
2014-10-13,18,52
2014-10-14,17,55
2014-10-15,22,90
2014-10-16,32,100
2014-10-17,29,82
2014-10-18,21,51
2014-10-19,17,36
2014-10-20,14,33
2014-10-21,15,34
2014-10-22,11,26
2014-10-23,10,22
2014-10-24,17,51
2014-10-25,11,23
2014-10-26,22,20
2014-10-27,17,24
2014-10-28,14,20
2014-10-29,11,17
2014-10-30,9,14
2014-10-31,8,13
2014-11-01,6,10
2014-11-02, , 
2014-11-03, , 


Top subregions for Australia
Subregion,Australia
Tasmania,100
South Australia,87
Queensland,85
Australian Capital Territory,82
Western Australia,81
New South Wales,73
Victoria,72
Northern Territory,0

Top subregions for United States
Subregion,United States
Texas,100
Oklahoma,93
New York,87
Louisiana,86
Delaware,86
District of Columbia,86
South Dakota,86
Connecticut,84
West Virginia,82
Maine,82
Mississippi,81
Vermont,81
Ohio,80
Alabama,80
Arkansas,79
New Jersey,77
Wyoming,76
North Dakota,76
Rhode Island,74
Maryland,74
Montana,73
Illinois,71
Alaska,71
Georgia,70
New Hampshire,69
Massachusetts,69
Kansas,68
Kentucky,68
Missouri,68
Tennessee,68
Florida,68
Pennsylvania,67
Michigan,67
North Carolina,67
Nevada,67
South Carolina,66
Nebraska,66
New Mexico,65
Hawaii,64
Colorado,63
Indiana,63
California,63
Iowa,63
Wisconsin,62
Arizona,61
Idaho,61
Minnesota,60
Washington,60
Utah,50
Virginia,47
Oregon,31


Top cities for Australia
City,Australia
Gold Coast,100
Brisbane,97
Adelaide,94
Perth,89
Sydney,88
Melbourne,84
Hobart,82
Launceston,82
Canberra,81

Top cities for United States
City,United States
Dallas,100
Richardson,91
Goldsby,90
Grapevine,88
New York,84
Fresno,78
New Orleans,76
Westland,76
Washington,75
Austin,75
Alexandria,73
Columbus,73
Houston,70
Chicago,67
San Antonio,66



Top searches for Australia
ebola virus,100
australia ebola,60
ebola symptoms,45
symptoms,45
news ebola,35
ebola outbreak,35
what is ebola,30
ebola in australia,25
ebola zombie,20
ebola 2014,15
africa,10
symptoms of ebola,10
the ebola virus,10
ebola disease,10
ebola africa,10
brisbane ebola,10
ebola spread,10
ebola victim,10
ebola cure,10
ebola sydney,10
ebola cairns,10
ebola map,10
ebola nurse,10
who ebola,10
us ebola,5
ebola usa,5
ebola melbourne,5
ebola virus symptoms,5
ebola virus australia,5
ebola latest,5
ebola airborne,5
ebola virus outbreak,5
where is ebola,5
ebola update,5
queensland ebola,5
ebola vaccine,5
isis,5
ebola perth,5
ebola australia 2014,5
cure for ebola,5
ebola cases,5
latest ebola news,5
texas ebola,5
ebola america,5
ebola symptoms australia,5
ebola toll,5
new york ebola,5

Top searches for United States
virus ebola,100
ebola symptoms,80
us ebola,45
news ebola,45
news,45
ebola outbreak,40
what is ebola,40
ebola in us,35
ebola texas,25
ebola dallas,25
symptoms of ebola,25
ebola nurse,20
ebola patient,20
ebola cases,20
ebola cdc,20
ebola 2014,20
cdc,20
ebola africa,15
ebola spread,15
ebola usa,15
ebola new york,15
airborne ebola,15
who ebola,10
ebola zombie,10
ebola cure,10
ebola update,10
ebola in texas,10
ebola map,10
nyc ebola,10
cnn,10
cnn ebola,10
ebola disease,10
us ebola cases,10
ebola in africa,10
ebola death,10
duncan ebola,10
ebola patients,5
ebola virus symptoms,5
ebola in usa,5
ebola vaccine,5
ebola ohio,5
where is ebola,5
ebola ny,5
ebola in dallas,5
ebola united states,5
ebola victim,5
obama ebola,5
ebola costume,5
is ebola airborne,5
el ebola,5



Rising searches for Australia
ebola cairns,Breakout
ebola victim,Breakout
ebola zombie,+600%
brisbane ebola,+160%
ebola sydney,+140%
ebola spread,+100%
ebola cure,+80%
ebola in australia,+70%
australia ebola,+60%
ebola disease,+60%

Rising searches for United States
ebola nurse,+3,600%
ebola costume,+1,000%
nyc ebola,+900%
ebola ohio,+500%
ebola new york,+300%
ebola ny,+200%
duncan ebola,+150%
ebola cases,+130%
us ebola cases,+130%
is ebola airborne,+70%



