Web Search interest: ebola
Germany; United States
Past 30 days

Interest over time
Day,Germany,United States
2014-10-04,7,48
2014-10-05,7,42
2014-10-06,11,41
2014-10-07,19,34
2014-10-08,16,53
2014-10-09,18,56
2014-10-10,17,41
2014-10-11,13,28
2014-10-12,18,46
2014-10-13,17,52
2014-10-14,19,55
2014-10-15,18,90
2014-10-16,21,100
2014-10-17,15,82
2014-10-18,13,51
2014-10-19,12,36
2014-10-20,11,33
2014-10-21,8,34
2014-10-22,8,26
2014-10-23,9,22
2014-10-24,11,51
2014-10-25,9,23
2014-10-26,7,20
2014-10-27,7,24
2014-10-28,6,20
2014-10-29,5,17
2014-10-30,5,14
2014-10-31,4,13
2014-11-01,4,10
2014-11-02, , 
2014-11-03, , 


Top subregions for Germany
Subregion,Germany
Saxony,100
Saxony-Anhalt,92
Berlin,91
Hamburg,90
Bremen,90
Rhineland-Palatinate,87
Hesse,83
Bavaria,81
Brandenburg,81
Thuringia,81
Schleswig-Holstein,78
Saarland,76
North Rhine-Westphalia,76
Lower Saxony,76
Baden-Wurttemberg,73
Mecklenburg-Vorpommern,69
Canton of Schaffhausen,0

Top subregions for United States
Subregion,United States
Texas,100
Oklahoma,93
New York,87
Louisiana,86
Delaware,86
District of Columbia,86
South Dakota,86
Connecticut,84
West Virginia,82
Maine,82
Mississippi,81
Vermont,81
Ohio,80
Alabama,80
Arkansas,79
New Jersey,77
Wyoming,76
North Dakota,76
Rhode Island,74
Maryland,74
Montana,73
Illinois,71
Alaska,71
Georgia,70
New Hampshire,69
Massachusetts,69
Kansas,68
Kentucky,68
Missouri,68
Tennessee,68
Florida,68
Pennsylvania,67
Michigan,67
North Carolina,67
Nevada,67
South Carolina,66
Nebraska,66
New Mexico,65
Hawaii,64
Colorado,63
Indiana,63
California,63
Iowa,63
Wisconsin,62
Arizona,61
Idaho,61
Minnesota,60
Washington,60
Utah,50
Virginia,47
Oregon,31


Top cities for Germany
City,Germany
Leipzig,100
Chemnitz,95
Frankfurt,87
Berlin,82
Dusseldorf,81
Munich,80
Mainz,79
Hamburg,78
Würzburg,77
Brunswick,77
Darmstadt,77
Ludwigshafen,77
Dresden,76
Erlangen,76
Cologne,76

Top cities for United States
City,United States
Dallas,100
Richardson,90
Goldsby,90
Grapevine,87
New York,83
Fresno,78
New Orleans,77
Westland,76
Washington,76
Austin,75
Alexandria,73
Columbus,72
Houston,70
Chicago,67
San Antonio,66



Top searches for Germany
virus ebola,100
symptome,90
ebola symptome,85
deutschland ebola,60
ebola news,30
ebola 2014,20
ebola in deutschland,20
leipzig ebola,15
was ist ebola,15
anzeichen ebola,15
ebola hamburg,15
ebola afrika,15
usa ebola,15
übertragung ebola,10
afrika,10
ebola aktuell,10
ebola berlin,10
ebola zombie,10
ebola spanien,10
ebola ansteckung,10
ebola madrid,10
ebola nachrichten,10
ebola patient,10
ebola europa,10
frankfurt ebola,10
ebola who,10
ebula,10
who,10
ebola karte,5
inkubationszeit,5
ebola virus symptome,5
wiki ebola,5
inkubationszeit ebola,5
ebola krankheit,5
rki,5
ebola tote,5
ausbreitung ebola,5
oberhausen ebola,5
ebola new york,5

Top searches for United States
virus ebola,100
ebola symptoms,80
us ebola,45
news ebola,45
news,45
ebola outbreak,40
what is ebola,40
ebola in us,35
ebola texas,25
ebola dallas,25
symptoms of ebola,25
ebola nurse,20
ebola patient,20
ebola cases,20
ebola cdc,20
ebola 2014,20
cdc,20
ebola africa,15
ebola spread,15
ebola usa,15
ebola new york,15
airborne ebola,15
who ebola,10
ebola zombie,10
ebola cure,10
ebola update,10
ebola in texas,10
ebola map,10
nyc ebola,10
cnn,10
cnn ebola,10
ebola disease,10
us ebola cases,10
ebola in africa,10
ebola death,10
duncan ebola,10
ebola patients,5
ebola virus symptoms,5
ebola in usa,5
ebola vaccine,5
ebola ohio,5
where is ebola,5
ebola ny,5
ebola in dallas,5
ebola united states,5
ebola victim,5
obama ebola,5
ebola costume,5
is ebola airborne,5
el ebola,5



Rising searches for Germany
ebola madrid,Breakout
ebola new york,Breakout
ebola spanien,Breakout
ebola zombie,Breakout
oberhausen ebola,Breakout
leipzig ebola,+400%
anzeichen ebola,+160%
frankfurt ebola,+120%
ebola europa,+70%
symptome,+60%

Rising searches for United States
ebola nurse,+3,600%
ebola costume,+1,000%
nyc ebola,+900%
ebola ohio,+500%
ebola new york,+300%
ebola ny,+200%
duncan ebola,+150%
ebola cases,+130%
us ebola cases,+130%
is ebola airborne,+70%



