Web Search interest: ebola
Guatemala; United States
Past 30 days

Interest over time
Day,Guatemala,United States
2014-10-04,23,48
2014-10-05,18,42
2014-10-06,21,41
2014-10-07,31,34
2014-10-08,43,53
2014-10-09,49,56
2014-10-10,58,41
2014-10-11,59,28
2014-10-12,39,46
2014-10-13,48,52
2014-10-14,47,55
2014-10-15,56,90
2014-10-16,54,100
2014-10-17,56,82
2014-10-18,50,51
2014-10-19,37,36
2014-10-20,28,33
2014-10-21,23,34
2014-10-22,21,26
2014-10-23,20,22
2014-10-24,21,51
2014-10-25,18,23
2014-10-26,10,20
2014-10-27,14,24
2014-10-28,12,20
2014-10-29,10,17
2014-10-30,13,14
2014-10-31,7,13
2014-11-01,8,10
2014-11-02, , 
2014-11-03, , 


Top subregions for Guatemala
Subregion,Guatemala
Guatemala,100
Alta Verapaz,0
Baja Verapaz,0
Chimaltenango,0
Chiquimula,0
Escuintla,0
Huehuetenango,0
Izabal,0
Jalapa,0
Jutiapa,0
Peten,0
El Progreso,0
Quiche,0
Quetzaltenango,0
Retalhuleu,0
Sacatepequez,0
San Marcos Department,0
Solola,0
Santa Rosa,0
Suchitepequez,0
Totonicapan,0
Zacapa,0

Top subregions for United States
Subregion,United States
Texas,100
Oklahoma,93
New York,87
Louisiana,86
Delaware,86
District of Columbia,86
South Dakota,86
Connecticut,84
West Virginia,82
Maine,82
Mississippi,81
Vermont,81
Ohio,80
Alabama,80
Arkansas,79
New Jersey,77
Wyoming,76
North Dakota,76
Rhode Island,74
Maryland,74
Montana,73
Illinois,71
Alaska,71
Georgia,70
New Hampshire,69
Massachusetts,69
Kansas,68
Kentucky,68
Missouri,68
Tennessee,68
Florida,68
Pennsylvania,67
Michigan,67
North Carolina,67
Nevada,67
South Carolina,66
Nebraska,66
New Mexico,65
Hawaii,64
Colorado,63
Indiana,63
California,63
Iowa,63
Wisconsin,62
Arizona,61
Idaho,61
Minnesota,60
Washington,60
Utah,50
Virginia,47
Oregon,31


Top cities for Guatemala
City,Guatemala
Guatemala City,100
Quetzaltenango,67

Top cities for United States
City,United States
Dallas,100
Richardson,90
Goldsby,90
Grapevine,87
New York,83
Fresno,78
New Orleans,77
Westland,76
Washington,76
Austin,75
Alexandria,73
Columbus,72
Houston,70
Chicago,67
San Antonio,66



Top searches for Guatemala
el ebola,100
la ebola,45
que es ebola,40
virus ebola,40
ebola sintomas,35
ebola guatemala,30
sintomas del ebola,20
ebola en guatemala,20
enfermedad ebola,15
ebola noticias,15
virus del ebola,10

Top searches for United States
virus ebola,100
ebola symptoms,80
us ebola,45
news ebola,45
news,45
ebola outbreak,40
what is ebola,40
ebola in us,35
ebola texas,25
ebola dallas,25
symptoms of ebola,25
ebola nurse,20
ebola patient,20
ebola cases,20
ebola cdc,20
ebola 2014,20
cdc,20
ebola africa,15
ebola spread,15
ebola usa,15
ebola new york,15
airborne ebola,15
who ebola,10
ebola zombie,10
ebola cure,10
ebola update,10
ebola in texas,10
ebola map,10
nyc ebola,10
cnn,10
cnn ebola,10
ebola disease,10
us ebola cases,10
ebola in africa,10
ebola death,10
duncan ebola,10
ebola patients,5
ebola virus symptoms,5
ebola in usa,5
ebola vaccine,5
ebola ohio,5
where is ebola,5
ebola ny,5
ebola in dallas,5
ebola united states,5
ebola victim,5
obama ebola,5
ebola costume,5
is ebola airborne,5
el ebola,5



Rising searches for Guatemala
ebola en guatemala,Breakout
ebola noticias,Breakout
virus del ebola,Breakout
la ebola,+150%
ebola sintomas,+110%
ebola guatemala,+60%
el ebola,+50%

Rising searches for United States
ebola nurse,+3,600%
ebola costume,+1,000%
nyc ebola,+900%
ebola ohio,+500%
ebola new york,+300%
ebola ny,+200%
duncan ebola,+150%
ebola cases,+130%
us ebola cases,+130%
is ebola airborne,+70%



