Web Search interest: ebola
Trinidad and Tobago; United States
Past 30 days

Interest over time
Day,Trinidad and Tobago,United States
2014-10-04,24,30
2014-10-05,26,27
2014-10-06,33,26
2014-10-07,32,21
2014-10-08,53,34
2014-10-09,59,35
2014-10-10,83,26
2014-10-11,80,18
2014-10-12,70,30
2014-10-13,91,33
2014-10-14,96,35
2014-10-15,100,57
2014-10-16,91,63
2014-10-17,78,51
2014-10-18,63,32
2014-10-19,48,22
2014-10-20,35,22
2014-10-21,30,21
2014-10-22,25,17
2014-10-23,24,14
2014-10-24,41,32
2014-10-25,36,15
2014-10-26,20,12
2014-10-27,21,15
2014-10-28,21,13
2014-10-29,17,11
2014-10-30,20,9
2014-10-31,13,8
2014-11-01,14,6
2014-11-02, , 
2014-11-03, , 


Top subregions for Trinidad and Tobago
Subregion,Trinidad and Tobago
Port of Spain,100
Tunapuna-Piarco,92
San Fernando,81
San Juan-Laventille,81
Chaguanas,79
Arima,0
Couva-Tabaquite-Talparo,0
Diego Martin,0
Eastern Tobago,0
Penal-Debe,0
Princes Town,0
Point Fortin,0
Rio Claro-Mayaro,0
Sangre Grande,0
Siparia,0
Western Tobago,0

Top subregions for United States
Subregion,United States
Texas,100
Oklahoma,93
New York,87
Louisiana,86
Delaware,86
District of Columbia,86
South Dakota,86
Connecticut,84
West Virginia,82
Maine,82
Mississippi,81
Vermont,81
Ohio,80
Alabama,80
Arkansas,79
New Jersey,77
Wyoming,76
North Dakota,76
Rhode Island,74
Maryland,74
Montana,73
Illinois,71
Alaska,71
Georgia,70
New Hampshire,69
Massachusetts,69
Kansas,68
Kentucky,68
Missouri,68
Tennessee,68
Florida,68
Pennsylvania,67
Michigan,67
North Carolina,67
Nevada,67
South Carolina,66
Nebraska,66
New Mexico,65
Hawaii,64
Colorado,63
Indiana,63
California,63
Iowa,63
Wisconsin,62
Arizona,61
Idaho,61
Minnesota,60
Washington,60
Utah,50
Virginia,47
Oregon,31


Top cities for Trinidad and Tobago
City,Trinidad and Tobago
Port of Spain,100
Couva,81
San Fernando,79
San Juan,77
Tunapuna,73
Chaguanas,70
Arima,65

Top cities for United States
City,United States
Dallas,100
Plano,95
Richardson,93
Goldsby,91
Grapevine,88
New York,87
Fresno,80
Westland,77
New Orleans,76
Affton,76
Austin,75
Washington,74
Columbus,73
Alexandria,72
Houston,70



Top searches for Trinidad and Tobago
ebola virus,100
ebola trinidad,35
what is ebola,30
ebola in trinidad,25
ebola symptoms,20

Top searches for United States
virus ebola,100
ebola symptoms,80
us ebola,45
news ebola,45
news,45
ebola outbreak,40
what is ebola,40
ebola in us,35
ebola texas,25
ebola dallas,25
symptoms of ebola,25
ebola nurse,20
ebola patient,20
ebola cases,20
ebola cdc,20
ebola 2014,20
cdc,20
ebola africa,15
ebola spread,15
ebola usa,15
new york ebola,15
airborne ebola,15
who ebola,10
ebola zombie,10
ebola cure,10
ebola update,10
ebola in texas,10
ebola map,10
nyc ebola,10
cnn,10
cnn ebola,10
ebola disease,10
ebola us cases,10
ebola in africa,10
ebola death,10
duncan ebola,10
ebola patients,5
ebola virus symptoms,5
ebola in usa,5
ebola vaccine,5
ebola ohio,5
where is ebola,5
ebola ny,5
ebola in dallas,5
ebola united states,5
ebola victim,5
obama ebola,5
ebola costume,5
is ebola airborne,5
el ebola,5




Rising searches for United States
ebola nurse,+3,600%
ebola costume,+1,200%
nyc ebola,+1,150%
ebola ohio,+500%
new york ebola,+300%
ebola ny,+250%
ebola us cases,+150%
ebola cases,+140%
duncan ebola,+130%
signs of ebola,+80%



