Name,2014-07-30,2014-07-31,2014-08-01,2014-08-02,2014-08-03,2014-08-04,2014-08-05,2014-08-06,2014-08-07,2014-08-08,2014-08-09,2014-08-10,2014-08-11,2014-08-12,2014-08-13,2014-08-14,2014-08-15,2014-08-16,2014-08-17,2014-08-18,2014-08-19,2014-08-20,2014-08-21,2014-08-22,2014-08-23,2014-08-24,2014-08-25,2014-08-26,2014-08-27,2014-08-28,2014-08-29,2014-08-30,2014-08-31,2014-09-01,2014-09-02,2014-09-03,2014-09-04,2014-09-05,2014-09-06,2014-09-07,2014-09-08,2014-09-09,2014-09-10,2014-09-11,2014-09-12,2014-09-13,2014-09-14,2014-09-15,2014-09-16,2014-09-17,2014-09-18,2014-09-19,2014-09-20,2014-09-21,2014-09-22,2014-09-23,2014-09-24,2014-09-25,2014-09-26,2014-09-27,2014-09-28,2014-09-29,2014-09-30,2014-10-01,2014-10-02,2014-10-03,2014-10-04,2014-10-05,2014-10-06,2014-10-07,2014-10-08,2014-10-09,2014-10-10,2014-10-11,2014-10-12,2014-10-13,2014-10-14,2014-10-15,2014-10-16,2014-10-17,2014-10-18,2014-10-19,2014-10-20,2014-10-21,2014-10-22,2014-10-23,2014-10-24,2014-10-25,2014-10-26,2014-10-27,2014-10-28,2014-10-29,2014-10-30,2014-10-31,2014-11-01
Cuba,19.7,26.3,32.8,39.4,46.0,44.8,43.7,42.5,41.4,40.2,39.1,37.9,37.6,37.3,36.9,36.6,36.3,36.0,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.3,35.0,34.6,34.3,34.0,33.7,33.3,36.6,39.9,43.2,46.5,49.8,53.0,56.3,53.2,50.1,47.0,43.8,40.7,37.6,34.5,36.6,38.8,40.9,43.0,45.2,47.3,49.4,41.2,33.0,24.7,16.5,8.2,0.0,0.0,0.0,0.0,0.0,105.7,86.2,86.2,86.2,86.2,86.2,94.3,103.4,111.5,95.4,95.4,95.4,95.4,103.4,105.7,109.2,80.5,80.5,80.5,80.5,0.0,0.0,0.0,0.0
United States,13.0,16.0,26.0,31.0,22.0,21.0,26.0,20.0,15.0,15.0,11.0,8.0,7.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,29.0,53.0,66.0,63.0,48.0,42.0,41.0,34.0,55.0,56.0,41.0,28.0,47.0,52.0,55.0,90.0,100.0,81.0,51.0,35.0,34.0,34.0,26.0,22.0,51.0,23.0,20.0,24.0,20.0,17.0,15.0,13.0,10.0
