Date,10,100,104,108,112,116,12,120,124,132,136,140,144,148,152,156,158,16,162,166,170,174,175,178,180,184,188,191,192,196,20,203,204,208,212,214,218,222,226,231,232,233,234,238,239,24,242,246,248,250,254,258,260,262,266,268,270,275,276,28,288,292,296,300,304,308,31,312,316,32,320,324,328,332,334,336,340,344,348,356,36,360,364,368,372,376,380,384,388,392,398,4,40,400,404,408,410,414,417,418,422,426,428,430,434,438,44,440,442,446,450,454,458,462,466,470,474,478,48,480,484,492,496,498,499,50,500,504,508,51,512,516,52,520,524,528,531,533,534,540,548,554,558,56,562,566,570,574,578,580,581,583,584,585,586,591,598,60,600,604,608,612,616,620,626,630,634,638,64,642,643,646,652,654,659,660,662,663,666,670,674,678,68,682,686,688,690,694,70,702,703,704,705,706,710,716,72,724,728,729,732,74,740,744,748,752,756,76,760,762,764,768,772,776,780,784,788,792,795,796,798,8,800,804,807,818,826,831,832,833,834,84,840,850,854,858,86,860,862,876,882,887,894,90,92,96
2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.16558441558441558,0.0,0.0,0.0,0.0,0.0069124423963133645,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.004285714285714286,0.0,0.0,0.0,0.004285714285714286,0.06593406593406594,0.008571428571428572,0.0,0.004285714285714286,0.004285714285714286,0.0,0.0,0.012857142857142857,0.0,0.0,0.0,0.0,0.0,0.01883830455259027,0.0,0.004285714285714286,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.012857142857142857,0.0,0.07857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.5782312925170068,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.004285714285714286,0.0,0.004285714285714286,0.0,0.0,0.0,0.008571428571428572,0.0,0.004285714285714286,0.3961038961038961,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,2.185714285714286,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.0,0.0,0.0,0.4920634920634921,0.0,0.0,0.07285714285714287,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.008571428571428572,0.0,0.03571428571428571,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.8823529411764706,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.0069124423963133645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.012857142857142857,0.0,0.0,0.0,0.0,0.13953488372093026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.09845559845559847,0.0,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.33116883116883117,0.0,0.0,0.0,0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.008571428571428572,0.0,0.0,0.0,0.008571428571428572,0.13186813186813187,0.017142857142857144,0.0,0.008571428571428572,0.008571428571428572,0.0,0.0,0.025714285714285714,0.0,0.0,0.0,0.0,0.0,0.03767660910518054,0.0,0.008571428571428572,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.025714285714285714,0.0,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,1.108843537414966,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.008571428571428572,0.0,0.008571428571428572,0.0,0.0,0.0,0.017142857142857144,0.0,0.008571428571428572,0.7922077922077922,0.0,0.0,0.0,0.0,0.025714285714285714,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,4.371428571428572,0.0,0.0,0.0,0.0,0.025714285714285714,0.0,0.0,0.0,0.0,0.0,0.9841269841269842,0.0,0.0,0.14571428571428574,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.045112781954887216,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.017142857142857144,0.0,0.07142857142857142,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.7647058823529411,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.025714285714285714,0.0,0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.025714285714285714,0.0,0.0,0.0,0.0,0.2790697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.19691119691119693,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.39285714285714285,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01680672268907563,0.0,0.015714285714285715,0.01,0.0,0.0,0.0,0.015714285714285715,0.16483516483516483,0.025714285714285714,0.0,0.012857142857142857,0.012857142857142857,0.005714285714285714,0.0,0.02142857142857143,0.0,0.014285714285714285,0.0,0.0,0.0,0.04081632653061225,0.0,0.015714285714285715,0.0,0.015714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.8952380952380952,0.0,0.024285714285714285,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.01,1.3718820861678005,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.012857142857142857,0.9199134199134199,0.0,0.0,0.0,0.0,0.027142857142857142,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.0,5.357142857142857,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.002857142857142857,0.0,1.8783068783068781,0.014285714285714285,0.0,0.19571428571428573,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,0.0,0.0,0.02,0.00857142857142857,0.022857142857142857,0.0,0.10714285714285714,0.0,0.0,0.015714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.013289036544850497,0.002857142857142857,0.01,0.0,0.005714285714285714,0.01,0.0,0.005714285714285714,0.002857142857142857,0.025714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6547619047619049,0.002857142857142857,0.0,2.042016806722689,0.002857142857142857,0.01,0.002857142857142857,0.0,0.005714285714285714,0.0,0.03,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.027142857142857142,0.0,0.0,0.0,0.0,0.3122923588039867,0.0,0.0,0.0,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.27606177606177607,0.002857142857142857,0.0,0.0,0.012857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.4090909090909091,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.058823529411764705,0.0,0.03,0.01,0.0,0.0,0.0,0.03,0.19230769230769232,0.04,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03296703296703297,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.5777777777777777,0.0,0.01,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.02,0.9090909090909091,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3.7037037037037037,0.05,0.0,0.26,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.0,0.16666666666666666,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.046511627906976744,0.01,0.01,0.0,0.02,0.01,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.01,0.0,2.0,0.01,0.01,0.01,0.0,0.02,0.0,0.03,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.3918918918918919,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571429,0.0,0.018571428571428572,0.35064935064935066,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.050420168067226885,0.0,0.027142857142857142,0.01,0.0,0.0,0.0,0.027142857142857142,0.19780219780219782,0.03571428571428571,0.0,0.018571428571428572,0.017142857142857144,0.017142857142857144,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.03296703296703297,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.4412698412698413,0.0,0.01,0.0,0.24047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011428571428571429,1.458049886621315,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.008571428571428572,0.0,0.01,0.0,0.0,0.0,0.018571428571428572,0.0,0.022857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07999999999999999,0.0,0.0,5.557142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,3.529100529100529,0.04285714285714286,0.0,0.24857142857142858,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.02571428571428571,0.02857142857142857,0.041071428571428585,0.19047619047619047,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03986710963455149,0.008571428571428572,0.008571428571428572,0.0,0.018571428571428572,0.01,0.0,0.017142857142857144,0.008571428571428572,0.03428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404761904761905,0.008571428571428572,0.0,1.907563025210084,0.008571428571428572,0.01,0.008571428571428572,0.0,0.018571428571428572,0.0,0.02857142857142857,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.02,0.0,0.0,0.0,0.0,0.31561461794019935,0.0,0.0,0.0,0.008571428571428572,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.40347490347490345,0.011428571428571429,0.0,0.0,0.018571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.017142857142857144,0.29220779220779225,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04201680672268908,0.0,0.024285714285714285,0.01,0.0,0.0,0.0,0.024285714285714285,0.2032967032967033,0.03142857142857143,0.0,0.017142857142857144,0.014285714285714287,0.014285714285714287,0.0,0.0,0.0,0.03571428571428572,0.0,0.0,0.0,0.03296703296703297,0.0,0.027142857142857142,0.0,0.027142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.3047619047619048,0.0,0.01,0.0,0.2976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.012857142857142857,1.328798185941043,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.0071428571428571435,0.0,0.01,0.0,0.0,0.0,0.017142857142857144,0.0,0.025714285714285714,0.8051948051948051,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,5.114285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.0,3.3544973544973544,0.03571428571428572,0.0,0.23714285714285716,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027142857142857142,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.02142857142857143,0.027142857142857142,0.08214285714285713,0.21428571428571427,0.0,0.0,0.027142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03322259136212625,0.0071428571428571435,0.0071428571428571435,0.0,0.017142857142857144,0.01,0.0,0.014285714285714287,0.0071428571428571435,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4642857142857144,0.0071428571428571435,0.0,1.815126050420168,0.0071428571428571435,0.01,0.0071428571428571435,0.0,0.017142857142857144,0.0,0.027142857142857142,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03142857142857143,0.02,0.0,0.0,0.0,0.0,0.3521594684385382,0.0,0.0,0.0,0.0071428571428571435,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.41505791505791506,0.012857142857142857,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.015714285714285715,0.23376623376623376,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03361344537815126,0.0,0.02142857142857143,0.01,0.0,0.0,0.0,0.02142857142857143,0.2087912087912088,0.027142857142857142,0.0,0.015714285714285715,0.011428571428571429,0.011428571428571429,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.03296703296703297,0.0,0.025714285714285714,0.0,0.025714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.168253968253968,0.0,0.01,0.0,0.3547619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.014285714285714287,1.199546485260771,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.005714285714285714,0.0,0.01,0.0,0.0,0.0,0.015714285714285715,0.0,0.028571428571428574,0.7532467532467532,0.0,0.0,0.0,0.0,0.015714285714285715,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,4.671428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,3.17989417989418,0.02857142857142857,0.0,0.2257142857142857,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.015714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025714285714285714,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.01714285714285714,0.025714285714285714,0.12321428571428572,0.23809523809523808,0.0,0.0,0.025714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.026578073089700994,0.005714285714285714,0.005714285714285714,0.0,0.015714285714285715,0.01,0.0,0.011428571428571429,0.005714285714285714,0.022857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4880952380952381,0.005714285714285714,0.0,1.7226890756302522,0.005714285714285714,0.01,0.005714285714285714,0.0,0.015714285714285715,0.0,0.025714285714285714,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027142857142857142,0.02,0.0,0.0,0.0,0.0,0.38870431893687707,0.0,0.0,0.0,0.005714285714285714,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015714285714285715,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4266409266409266,0.014285714285714287,0.0,0.0,0.015714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.011428571428571429,0.058441558441558406,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.008403361344537813,0.0,0.012857142857142859,0.01,0.0,0.0,0.0,0.012857142857142859,0.22527472527472528,0.014285714285714287,0.0,0.011428571428571429,0.0028571428571428567,0.0028571428571428567,0.0,0.0,0.0,0.007142857142857138,0.0,0.0,0.0,0.03296703296703297,0.0,0.02142857142857143,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.7587301587301587,0.0,0.01,0.0,0.5261904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.018571428571428572,0.8117913832199546,0.0,0.0,0.0,0.0,0.0,0.0014285714285714284,0.0014285714285714284,0.0,0.01,0.0,0.0,0.0,0.011428571428571429,0.0,0.037142857142857144,0.5974025974025974,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3.3428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714284,0.0,2.656084656084656,0.007142857142857138,0.0,0.19142857142857142,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0028571428571428567,0.004285714285714285,0.02142857142857143,0.24642857142857144,0.30952380952380953,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.006644518272425244,0.0014285714285714284,0.0014285714285714284,0.0,0.011428571428571429,0.01,0.0,0.0028571428571428567,0.0014285714285714284,0.005714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5595238095238095,0.0014285714285714284,0.0,1.4453781512605042,0.0014285714285714284,0.01,0.0014285714285714284,0.0,0.011428571428571429,0.0,0.02142857142857143,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.02,0.0,0.0,0.0,0.0,0.4983388704318936,0.0,0.0,0.0,0.0014285714285714284,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4613899613899614,0.018571428571428572,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
